"_type","availability","category","list_price","name","part_number","price","quantity","rating","rating_count","seller","subcategory","thirdparty","uom"
"ProductItem","1","Horses","","Cowboy Magic Super Bodyshine Spray 32 fl oz Spray Bottle","26501865","14.39","32.0","","","Jeffers","Horse Grooming","true","oz"
"ProductItem","1","Horses","","Cowboy Magic Super Bodyshine Spray 32 fl oz Spray Bottle","26501865","21.08","32.0","","","Pet Wish Pros","Horse Grooming","true","oz"
"ProductItem","1","Horses","","Cowboy Magic Super Bodyshine Spray 32 fl oz Spray Bottle","26501865","22.05","32.0","","","NVC Livestock Concepts","Horse Grooming","true","oz"
"ProductItem","1","Horses","","Cowboy Magic Super Bodyshine Spray 32 fl oz Spray Bottle","26501865","23.39","32.0","","","Factory Hardware Store","Horse Grooming","true","oz"
"ProductItem","1","Horses","","Cowboy Magic Super Bodyshine Spray 32 fl oz Spray Bottle","26501865","14.59","32.0","","","Statelinetack","Horse Grooming","true","oz"
"ProductItem","1","Horses","","Cowboy Magic Super Bodyshine Spray 32 fl oz Spray Bottle","26501865","24.47","32.0","","","VirVentures","Horse Grooming","true","oz"
"ProductItem","1","Dogs","","NutriVet Hip Joint Regular Strength Soft Chews 53oz 250mg GS 200mg CS 40mg Vit C","26501874","6.69","40.0","5.0","1","Walmart","Dog Health & Wellbeing","false","mg"
"ProductItem","1","Dogs","","NutriVet Veterinarian Strength Hip Joint Maximum Chewable Tablets For Dogs 90 Count","26501877","18.7","90.0","","","Walmart","Dog Health & Wellbeing","false","cnt"
"ProductItem","1","Dogs","","NutriVet Nasty Habit Chewables 60ct","26501881","6.69","60.0","","","Walmart","Dog Food & Treats","false","cnt"
"ProductItem","1","Dogs","35.99","NutriVet Hip Joint Advanced Strength Chewables 150ct 500mg GS 400mg CS 50mg MSM","26501882","30.47","150.0","","","Walmart","Dog Health & Wellbeing","false","cnt"
"ProductItem","1","Dogs","","NutriVet Pad Guard Wax 2oz","26501883","11.75","2.0","","","ProMax Commerce","Dog Grooming","true","oz"
"ProductItem","1","Dogs","","NutriVet Pad Guard Wax 2oz","26501883","8.68","2.0","","","Ablackhorse","Dog Grooming","true","oz"
"ProductItem","1","Dogs","","NutriVet Pad Guard Wax 2oz","26501883","30.05","2.0","","","SlickBlue","Dog Grooming","true","oz"
"ProductItem","1","Dogs","","Cute Duck Cotton Pajamas Clothes Jumpsuit for Pet Dog","265237820","7.52","","","","Supreme Deals 18","Dog Apparel","true",""
"ProductItem","1","Small Animals","28.05","Timothy High Fiber Hay 5lb Yellow","26524753","20.68","5.0","","","UnbeatableSale","Hamster Food","true","lb"
"ProductItem","1","Birds","","Pennington Wild Bird Feed and Seed Ultra Nuts and Fruit Waste Free 60 LB","26535519","13.99","1.0","4.3922","51","Walmart","Bird Food","false","lb"
"ProductItem","1","Birds","","Pennington Bird Feed and Seed Nuts Fruit Blend Waste Free 25 LB","26535524","4.83","2.5","4.38","50","Walmart","Bird Food","false","oz"
"ProductItem","1","Small Animals","","Living World Timothy Hay 20 Oz","26535529","11.75","20.0","3.5","2","AMI Ventures Inc","Gerbil Food & Treats","true","oz"
"ProductItem","1","Small Animals","16.94","Living World Timothy Hay 20 Oz","26535529","13.74","20.0","3.5","2","Healthypets","Gerbil Food & Treats","true","oz"
"ProductItem","1","Small Animals","","Living World Timothy Hay 10 Oz","26535543","10.94","10.0","","","Healthypets","Gerbil Food & Treats","true","oz"
"ProductItem","1","Reptiles","3.38","Exo Terra Sepia Bones Supplement 2pk","26541409","2.54","2.0","5.0","1","Walmart","Gecko Supplies","false","pk"
"ProductItem","1","Reptiles","","Exo Terra Sepia Bones Supplement 2pk","26541409","6.86","2.0","5.0","1","joshsfrogs","Gecko Supplies","true","pk"
"ProductItem","2","Cats","","Kittywalk Classic Pet Stroller Royale 26 x 14 x 355","26544419","193.29","26.0","4.4","5","ProMax Commerce","Cat Trees, Scratchers, & Beds","true","cnt"
"ProductItem","1","Dogs","","Cute Fashion Pet Dog Plush Pajamas Warm Clothes Puppy Doggy Apparel Clothing","265543067","11.8","","","","New Orleans Gift","Dog Apparel","true",""
"ProductItem","1","Reptiles","","Zoo Med Large SunDried Red Shrimp Pellets Tropical Fish Food 25 Oz","26556346","8.25","2.5","5.0","2","WB Sales","Reptile Food: Crickets, Mealworms & More","true","oz"
"ProductItem","1","Reptiles","","Zoo Med Large SunDried Red Shrimp Pellets Tropical Fish Food 25 Oz","26556346","8.64","2.5","5.0","2","Little Family Members","Reptile Food: Crickets, Mealworms & More","true","oz"
"ProductItem","1","Reptiles","","Zoo Med Large SunDried Red Shrimp Pellets Tropical Fish Food 25 Oz","26556346","8.81","2.5","5.0","2","joshsfrogs","Reptile Food: Crickets, Mealworms & More","true","oz"
"ProductItem","1","Reptiles","6.99","Zoo Med Large SunDried Red Shrimp Pellets Tropical Fish Food 25 Oz","26556346","4.36","2.5","5.0","2","AlotOfHome","Reptile Food: Crickets, Mealworms & More","true","oz"
"ProductItem","1","Reptiles","","Zoo Med Large SunDried Red Shrimp Pellets Tropical Fish Food 25 Oz","26556346","4.18","2.5","5.0","2","Ablackhorse","Reptile Food: Crickets, Mealworms & More","true","oz"
"ProductItem","1","Horses","","UltraCruz Horse Vitamin C Ascorbic Acid 1 lb","265615720","26.9","1.0","","","Santa Cruz Animal Health","Horse Supplies","true","lb"
"ProductItem","1","Reptiles","","Seachem Aquatic Turtle Food 2 lbs","26587193","55.54","2.0","","","Walmart","Turtle Food","false","lb"
"ProductItem","1","Reptiles","","Seachem Aquatic Turtle Food 2 lbs","26587193","56.3","2.0","","","AMI Ventures Inc","Turtle Food","true","lb"
"ProductItem","1","Dogs","104.36","FARNAM 013FAR01GP Adams Plus Flea and Tick Shampoo with Precor 1 Gallon","26591643","80.18","","5.0","1","UnbeatableSale","Dog Grooming","true",""
"ProductItem","1","Reptiles","","Nature Zone Snz54641 Gecko Bites Soft Moist Food 9Ounce Pack of 1","26597600","13.65","1.0","","","Valo Market","Reptile Food: Crickets, Mealworms & More","true","pk"
"ProductItem","1","Reptiles","","Nature Zone Snz54641 Gecko Bites Soft Moist Food 9Ounce Pack of 1","26597600","16.48","1.0","","","VirVentures","Reptile Food: Crickets, Mealworms & More","true","pk"
"ProductItem","1","Reptiles","","Nature Zone Snz54641 Gecko Bites Soft Moist Food 9Ounce Pack of 1","26597600","19.0","1.0","","","Palatial Products","Reptile Food: Crickets, Mealworms & More","true","pk"
"ProductItem","1","Horses","","Kent Nutrition GroupbsfRounders Horse Treats Cinnamon 30 Ounce","26599126","13.62","30.0","","","ProMax Commerce","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Kent Nutrition GroupbsfRounders Horse Treats Cinnamon 30 Ounce","26599126","5.63","30.0","","","Ablackhorse","Horse Supplies","true","oz"
"ProductItem","1","Horses","14.7","Kent Nutrition GroupbsfRounders Horse Treats Cinnamon 30 Ounce","26599126","11.21","30.0","","","UnbeatableSale","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Kent Nutrition GroupbsfRounders Horse Treats Cinnamon 30 Ounce","26599126","20.07","30.0","","","VirVentures","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Kent Nutrition Group BSF Rounders Horse Treats","26599291","13.62","30.0","5.0","1","ProMax Commerce","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Kent Nutrition Group BSF Rounders Horse Treats","26599291","5.63","30.0","5.0","1","Ablackhorse","Horse Supplies","true","oz"
"ProductItem","1","Horses","14.7","Kent Nutrition Group BSF Rounders Horse Treats","26599291","11.21","30.0","5.0","1","UnbeatableSale","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Kent Nutrition GroupbsfRounders Horse Treats Apple 30 Ounce","26599408","13.55","30.0","","","ProMax Commerce","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Kent Nutrition GroupbsfRounders Horse Treats Apple 30 Ounce","26599408","5.63","30.0","","","Ablackhorse","Horse Supplies","true","oz"
"ProductItem","1","Horses","14.7","Kent Nutrition GroupbsfRounders Horse Treats Apple 30 Ounce","26599408","11.21","30.0","","","UnbeatableSale","Horse Supplies","true","oz"
"ProductItem","1","Sports","","75 Hilason 1200D Poly Waterproof Turnout Winter Horse Blanket Purple","266149095","84.99","","","","Tackxas Saddle Leather Superstore","Equestrian Gear","true",""
"ProductItem","1","Dogs","30.88","Klippo Pet KBD079MZ Party Animals Knit Cotton Pajamas Medium","266203146","23.65","","","","UnbeatableSale","Dog Apparel","true",""
"ProductItem","1","Reptiles","","Exo Terra ReptiGlo 100 Compact Fluorescent Desert Terrarium Lamp 26Watt","26623861","9.34","","3.0","2","Walmart","Reptile Habitat Heat Lamps","false",""
"ProductItem","1","Reptiles","","Exo Terra ReptiGlo 100 Compact Fluorescent Desert Terrarium Lamp 26Watt","26623861","17.45","","3.0","2","Kens Fish Inc","Reptile Habitat Heat Lamps","true",""
"ProductItem","1","Reptiles","","Exo Terra ReptiGlo 100 Compact Fluorescent Desert Terrarium Lamp 26Watt","26623861","19.74","","3.0","2","joshsfrogs","Reptile Habitat Heat Lamps","true",""
"ProductItem","1","Reptiles","","Exo Terra ReptiGlo 100 Compact Fluorescent Desert Terrarium Lamp 26Watt","26623861","21.94","","3.0","2","Healthypets","Reptile Habitat Heat Lamps","true",""
"ProductItem","1","Reptiles","","Exo Terra Swamp Glo Basking Spot Bulb 75W","26623866","10.99","","","","Walmart","Reptile Lamps & Heaters","false",""
"ProductItem","1","Reptiles","","Exo Terra Swamp Glo Basking Spot Bulb 75W","26623866","13.69","","","","joshsfrogs","Reptile Lamps & Heaters","true",""
"ProductItem","1","Reptiles","","Exo Terra Swamp Glo Basking Spot Bulb 75W","26623866","25.47","","","","Palatial Products","Reptile Lamps & Heaters","true",""
"ProductItem","1","Fish","","Ext Swamp Glo Basking Spot Bulb 100w","26623961","15.04","","","","joshsfrogs","Aquarium Decorations & Plants","true",""
"ProductItem","1","Fish","","Ext Swamp Glo Basking Spot Bulb 100w","26623961","21.44","","","","UnbeatableSale","Aquarium Decorations & Plants","true",""
"ProductItem","1","Fish","","Ext Swamp Glo Basking Spot Bulb 100w","26623961","27.38","","","","Palatial Products","Aquarium Decorations & Plants","true",""
"ProductItem","1","Reptiles","","Exo Terra Reptile Terrarium Rock Outcrops Small","26623984","12.66","","","","Walmart","Gecko Supplies","false",""
"ProductItem","1","Reptiles","","Exo Terra Reptile Terrarium Rock Outcrops Small","26623984","20.94","","","","joshsfrogs","Gecko Supplies","true",""
"ProductItem","1","Horses","","Ecovet Horse Fly Repellent Spray Gallon Refill","266296200","80.4","","5.0","1","Walmart","Horse Grooming","false",""
"ProductItem","1","Dogs","","Lookin Good Heart Fleece Dog Pajamas Pink Small Fits 1014 Neck to Tail Pack of 3","266321849","48.1","3.0","","","Palatial Products","Dog Apparel","true","pk"
"ProductItem","1","Reptiles","","Flukers Sun Glow Coil Bulb Tropical 5 UVB 13 Watt","266465548","14.99","","","","Walmart","Fluker's Farms Reptile Terrarium Habitat Lighting","false",""
"ProductItem","1","Reptiles","","Flukers Sun Glow Coil Bulb Tropical 5 UVB 13 Watt","266465548","16.25","","","","joshsfrogs","Fluker's Farms Reptile Terrarium Habitat Lighting","true",""
"ProductItem","1","Dogs","","Statue Of Liberty Fourth Of July Pet Dog Cat Patriotic Costume","266531415","31.19","","1.0","1","Pure Costumes","Dog Apparel","true",""
"ProductItem","1","Dogs","","PetSafe Elite Little Dog InGround Fence","266550869","219.95","","4.5","2","Walmart","Dog Training & Obedience","false",""
"ProductItem","1","Dogs","","Calm Paws Calming Collar for Dogs 1 Count Pack of 3","266570009","45.98","3.0","","","Palatial Products","Dog Collars, Leashes & Harnesses","true","pk"
"ProductItem","1","Small Animals","","Kaytee Perfect Chews for Hamsters 2L x 2W x 55H Pack of 3","266690058","21.09","3.0","","","Palatial Products","Small Animal Chews","true","pk"
"ProductItem","1","Horses","","Thrush Magic Hoof Paste For Horses","26670622","13.28","","","","ProMax Commerce","Horse Supplies","true",""
"ProductItem","1","Horses","","Thrush Magic Hoof Paste For Horses","26670622","7.47","","","","Ablackhorse","Horse Supplies","true",""
"ProductItem","1","Dogs","","Adorable Dog Dress Clothes Puppy Grid Skirt Apparel for Small Medium Pets PK XS","266817251","8.96","","","","CARLTON GLOBAL","Dog Apparel","true",""
"ProductItem","1","Dogs","","Overland Dog Gear Dine Away Bag Small Dogs Black","266865362","37.0","","4.6667","3","Walmart","Dog Carriers & Travel","false",""
"ProductItem","1","Dogs","","Farnam PetZodiac Spot On Flea Tick For Dogs 715 Lb4 Ct","26713000","15.77","","","","ProMax Commerce","Dog Flea & Tick Supplies","true",""
"ProductItem","1","Dogs","","Farnam PetZodiac Spot On Flea Tick For Dogs 715 Lb4 Ct","26713000","9.68","","","","Ablackhorse","Dog Flea & Tick Supplies","true",""
"ProductItem","1","Dogs","","Dogtra 1900S Remote Trainer Wetland Dog Remote Trainer","267482910","249.99","","","","Walmart","Dog Collars, Leashes & Harnesses","false",""
"ProductItem","1","Dogs","499.99","Dogtra 1900S Remote Trainer Wetland Dog Remote Trainer","267482910","249.99","","","","iSave","Dog Collars, Leashes & Harnesses","true",""
"ProductItem","1","Reptiles","","ExoTerra Turtle Clean Biological Turtle Habitat Cleaner 4 oz Pack of 10","267521263","75.13","10.0","","","Palatial Products","Gecko Tanks & Habitats","true","pk"
"ProductItem","1","Horses","","Manna Pro Sho Flex Equine Joint Supplement 5 lbs","26779495","42.51","5.0","","","Walmart","Horse Nutrition & Supplements","false","lb"
"ProductItem","1","Farm Animals","","SAVACHICK ELECTROLYTE VITAMIN SUPPLEMENT","26779496","5.83","","","","ProMax Commerce","Livestock Feed","true",""
"ProductItem","1","Farm Animals","","SAVACHICK ELECTROLYTE VITAMIN SUPPLEMENT","26779496","7.15","","","","Taxonyx Reproductive Science Inc","Livestock Feed","true",""
"ProductItem","1","Farm Animals","","SAVACHICK ELECTROLYTE VITAMIN SUPPLEMENT","26779496","8.93","","","","Rons Home and Hardware","Livestock Feed","true",""
"ProductItem","1","Farm Animals","","SAVACHICK ELECTROLYTE VITAMIN SUPPLEMENT","26779496","3.5","","","","Jeffers","Livestock Feed","true",""
"ProductItem","1","Farm Animals","","Milk Products 0175140210 Calf Colostrum Nutritional Supplement 16oz Quantity 1","26779497","21.08","","","","ProMax Commerce","Livestock Feed","true",""
"ProductItem","1","Farm Animals","","Milk Products 0175140210 Calf Colostrum Nutritional Supplement 16oz Quantity 1","26779497","15.49","","","","Toolboxsupply","Livestock Feed","true",""
"ProductItem","1","Farm Animals","","Milk Products 0175140210 Calf Colostrum Nutritional Supplement 16oz Quantity 1","26779497","24.82","","","","Rons Home and Hardware","Livestock Feed","true",""
"ProductItem","1","Farm Animals","","Milk Products 0175140210 Calf Colostrum Nutritional Supplement 16oz Quantity 1","26779497","19.49","","","","Jeffers","Livestock Feed","true",""
